"Station Name","SUDBURY"
"Province","ONTARIO"
"Latitude","46.48"
"Longitude","-80.98"
"Elevation","259.10"
"Climate Identifier","6068148"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1914-01","1914","01","","","","","","","","","","","","M","","M","","M","","",,"",,""
"1914-02","1914","02","","","","","","","","","","","","M","","M","","M","","",,"",,""
"1914-03","1914","03","","","","","","","","","","","","M","","M","","M","","",,"",,""
"1914-04","1914","04","","","","","","","","","","","","M","","M","","M","","",,"",,""
"1914-05","1914","05","","","","","","","","","","","","M","","M","","M","","",,"",,""
"1914-06","1914","06","","","","","","","","","","","","M","","M","","M","","",,"",,""
"1914-07","1914","07","","","","","","","","","","","","M","","M","","M","","",,"",,""
"1914-08","1914","08","","","","","","","","","","","61.7","","0.0","","61.7","","","",,"",,""
"1914-09","1914","09","","","","","","","","","","","85.6","","0.0","","85.6","","","",,"",,""
"1914-10","1914","10","","","","","","","","","","","67.6","","0.3","","67.8","","","",,"",,""
"1914-11","1914","11","","","","","","","","","","","40.4","","56.6","","97.0","","","",,"",,""
"1914-12","1914","12","","","","","","","","","","","3.3","","43.2","","46.5","","","",,"",,""
"1915-01","1915","01","","","","","","","","","","","23.6","","10.9","","34.5","","","",,"",,""
"1915-02","1915","02","","","","","","","","","","","9.7","","11.7","","21.3","","","",,"",,""
"1915-03","1915","03","","","","","","","","","","","0.8","","0.8","","1.5","","","",,"",,""
"1915-04","1915","04","","","","","","","","","","","47.2","","0.0","T","47.2","","","",,"",,""
"1915-05","1915","05","","","","","","","","","","","71.1","","0.0","","71.1","","","",,"",,""
"1915-06","1915","06","","","","","","","","","","","69.3","","0.0","","69.3","","","",,"",,""
"1915-07","1915","07","","","","","","","","","","","38.1","","0.0","","38.1","","","",,"",,""
"1915-08","1915","08","","","","","","","","","","","106.2","","0.0","","106.2","","","",,"",,""
"1915-09","1915","09","","","","","","","","","","","124.7","","0.0","","124.7","","","",,"",,""
"1915-10","1915","10","","","","","","","","","","","60.5","","0.0","","60.5","","","",,"",,""
"1915-11","1915","11","","","","","","","","","","","66.3","","8.4","","74.7","","","",,"",,""
"1915-12","1915","12","","","","","","","","","","","0.0","","22.1","","22.1","","","",,"",,""
"1916-01","1916","01","","","","","","","","","","","35.3","","26.7","","62.0","","","",,"",,""
"1916-02","1916","02","","","","","","","","","","","0.0","","11.4","","11.4","","","",,"",,""
"1916-03","1916","03","","","","","","","","","","","41.7","","21.1","","62.7","","","",,"",,""
"1916-04","1916","04","","","","","","","","","","","73.7","","2.8","","76.5","","","",,"",,""
"1916-05","1916","05","","","","","","","","","","","75.7","","0.0","","75.7","","","",,"",,""
"1916-06","1916","06","","","","","","","","","","","63.5","","0.0","","63.5","","","",,"",,""
"1916-07","1916","07","","","","","","","","","","","28.2","","0.0","","28.2","","","",,"",,""
"1916-08","1916","08","","","","","","","","","","","68.3","","0.0","","68.3","","","",,"",,""
"1916-09","1916","09","","","","","","","","","","","119.9","","0.0","T","119.9","","","",,"",,""
"1916-10","1916","10","","","","","","","","","","","101.6","","0.0","T","101.6","","","",,"",,""
"1916-11","1916","11","","","","","","","","","","","61.7","","5.3","","67.1","","","",,"",,""
"1916-12","1916","12","","","","","","","","","","","24.6","","28.4","","53.1","","","",,"",,""
"1917-01","1917","01","","","","","","","","","","","2.5","","16.5","","19.1","","","",,"",,""
"1917-02","1917","02","","","","","","","","","","","0.0","","27.2","","27.2","","","",,"",,""
"1917-03","1917","03","","","","","","","","","","","45.2","","58.4","","103.6","","","",,"",,""
"1917-04","1917","04","","","","","","","","","","","38.9","","0.0","","38.9","","","",,"",,""
"1917-05","1917","05","","","","","","","","","","","77.7","","0.0","","77.7","","","",,"",,""
"1917-06","1917","06","","","","","","","","","","","113.8","","0.0","","113.8","","","",,"",,""
"1917-07","1917","07","","","","","","","","","","","101.6","","0.0","","101.6","","","",,"",,""
"1917-08","1917","08","","","","","","","","","","","77.7","","0.0","","77.7","","","",,"",,""
"1917-09","1917","09","","","","","","","","","","","45.7","","0.0","","45.7","","","",,"",,""
"1917-10","1917","10","","","","","","","","","","","102.4","","0.0","T","102.4","","","",,"",,""
"1917-11","1917","11","","","","","","","","","","","3.6","","18.5","","22.1","","","",,"",,""
"1917-12","1917","12","","","","","","","","","","","12.7","","36.1","","48.8","","","",,"",,""
"1918-01","1918","01","","M","","M","","M","","M","","M","0.0","","26.9","","26.9","","","",,"",,""
"1918-02","1918","02","","M","","M","","M","","M","","M","11.4","","51.8","","63.2","","","",,"",,""
"1918-03","1918","03","","M","","M","","M","","M","","M","0.8","","11.4","","12.2","","","",,"",,""
"1918-04","1918","04","","M","","M","","M","","M","","M","20.1","","0.0","T","20.1","","","",,"",,""
"1918-05","1918","05","","M","","M","","M","","M","","M","96.3","","0.0","","96.3","","","",,"",,""
"1918-06","1918","06","19.8","","7.7","","13.8","","26.1","","2.2","","72.9","","0.0","","72.9","","","",,"",,""
"1918-07","1918","07","24.9","","12.3","","18.6","","32.2","","5.0","","63.2","","0.0","","63.2","","","",,"",,""
"1918-08","1918","08","23.3","","10.9","","17.1","","31.1","","2.2","","98.0","","0.0","","98.0","","","",,"",,""
"1918-09","1918","09","14.7","","4.3","","9.5","","21.7","","-0.6","","92.7","","0.0","T","92.7","","","",,"",,""
"1918-10","1918","10","11.0","","2.7","","6.9","","20.6","","-3.9","","122.4","","2.5","","125.0","","","",,"",,""
"1918-11","1918","11","5.6","","-2.1","","1.8","","13.9","","-11.1","S","71.9","","3.8","","75.7","","","",,"",,""
"1918-12","1918","12","-2.8","","-11.5","","-7.2","","10.0","","-19.4","","19.8","","21.1","","40.9","","","",,"",,""
"1919-01","1919","01","-4.5","","-15.3","","-9.9","","2.2","","-34.4","S","0.8","","48.0","","48.8","","","",,"",,""
"1919-02","1919","02","-3.7","","-15.3","","-9.5","","1.1","","-30.0","","0.0","","33.5","","33.5","","","",,"",,""
"1919-03","1919","03","1.1","","-10.5","","-4.7","","9.4","","-27.8","","65.0","","14.7","","79.8","","","",,"",,""
"1919-04","1919","04","7.7","","-2.9","","2.4","","15.6","S","-18.9","","50.5","","19.3","","69.9","","","",,"",,""
"1919-05","1919","05","17.6","","5.4","","11.5","","31.7","","-2.8","","77.2","","0.0","T","77.2","","","",,"",,""
"1919-06","1919","06","26.8","","13.7","","20.3","","32.8","","3.3","","75.9","","0.0","","75.9","","","",,"",,""
"1919-07","1919","07","27.2","","12.4","","19.8","","34.4","","6.1","S","29.7","","0.0","","29.7","","","",,"",,""
"1919-08","1919","08","22.7","","11.4","","17.1","","31.7","","4.4","S","82.8","","0.0","","82.8","","","",,"",,""
"1919-09","1919","09","18.6","","7.9","","13.3","","28.9","","0.0","","104.9","","0.0","","104.9","","","",,"",,""
"1919-10","1919","10","10.2","","1.7","","6.0","","21.1","","-6.7","","84.6","","17.3","","101.9","","","",,"",,""
"1919-11","1919","11","1.3","","-6.3","","-2.5","","10.6","","-22.2","","59.9","","22.6","","82.6","","","",,"",,""
"1919-12","1919","12","-6.9","","-18.4","","-12.7","","2.2","","-33.3","","1.3","","42.7","","43.9","","","",,"",,""
"1920-01","1920","01","-11.7","","-27.5","","-19.6","","-1.1","S","-40.0","S","0.0","","41.9","","41.9","","","",,"",,""
"1920-02","1920","02","-6.4","","-20.7","","-13.6","","-0.6","S","-33.3","","0.0","","25.4","","25.4","","","",,"",,""
"1920-03","1920","03","1.8","","-10.4","","-4.3","","13.9","","-30.0","","26.7","","30.7","","57.4","","","",,"",,""
"1920-04","1920","04","7.3","","-2.6","","2.4","","16.1","","-12.2","","80.0","","13.7","","93.7","","","",,"",,""
"1920-05","1920","05","17.4","","3.7","","10.6","","26.7","","-2.2","","22.1","","0.0","T","22.1","","","",,"",,""
"1920-06","1920","06","23.5","","10.2","","16.9","","30.0","","3.9","S","75.4","","0.0","","75.4","","","",,"",,""
"1920-07","1920","07","22.6","","11.2","","16.9","","27.8","","5.6","S","49.8","","0.0","","49.8","","","",,"",,""
"1920-08","1920","08","25.6","","11.9","","18.8","","30.0","","3.3","","70.9","","0.0","","70.9","","","",,"",,""
"1920-09","1920","09","21.2","","7.9","","14.6","","28.3","S","-2.8","","41.7","","0.0","","41.7","","","",,"",,""
"1920-10","1920","10","15.9","","5.0","","10.5","","25.0","","-4.4","","38.6","","1.3","","39.9","","","",,"",,""
"1920-11","1920","11","1.1","","-4.9","","-1.9","","6.1","S","-15.6","","32.8","","8.4","","41.1","","","",,"",,""
"1920-12","1920","12","-4.1","","-11.6","","-7.9","","6.7","","-35.0","","50.3","","57.2","","107.4","","","",,"",,""
"1921-01","1921","01","-4.6","","-15.3","","-10.0","","5.0","","-34.4","","14.0","","11.7","","25.7","","","",,"",,""
"1921-02","1921","02","-3.4","","-15.2","","-9.3","","9.4","","-28.9","","0.0","","24.1","","24.1","","","",,"",,""
"1921-03","1921","03","1.9","","-6.9","","-2.5","","12.2","","-15.6","","59.7","","19.6","","79.2","","","",,"",,""
"1921-04","1921","04","13.4","","-0.8","","6.3","","25.6","","-10.6","S","73.4","","0.0","","73.4","","","",,"",,""
"1921-05","1921","05","19.3","","6.5","","12.9","","29.4","S","-1.1","S","31.0","","2.0","","33.0","","","",,"",,""
"1921-06","1921","06","25.8","","10.3","","18.1","","31.7","","1.7","","89.2","","0.0","","89.2","","","",,"",,""
"1921-07","1921","07","30.3","","16.1","","23.2","","37.2","S","8.9","","43.9","","0.0","","43.9","","","",,"",,""
"1921-08","1921","08","22.8","","11.1","","17.0","","28.3","S","5.0","","33.8","","0.0","","33.8","","","",,"",,""
"1921-09","1921","09","22.2","","10.2","","16.2","","30.0","S","2.2","","79.0","","0.0","","79.0","","","",,"",,""
"1921-10","1921","10","11.2","","2.7","","7.0","","17.2","S","-3.3","","31.0","","0.0","","31.0","","","",,"",,""
"1921-11","1921","11","-0.2","","-7.1","","-3.7","","11.1","","-15.6","","34.0","","34.8","","68.8","","","",,"",,""
"1921-12","1921","12","-3.1","","-14.7","","-8.9","","7.2","","-39.4","","38.6","","43.4","","82.0","","","",,"",,""
"1922-01","1922","01","-7.1","","-20.5","","-13.8","","1.1","","-36.7","","0.0","","24.1","","24.1","","","",,"",,""
"1922-02","1922","02","-5.1","","-18.4","","-11.8","","2.2","","-36.7","","0.0","","55.6","","55.6","","","",,"",,""
"1922-03","1922","03","2.1","","-10.1","","-4.0","","7.8","","-27.8","","7.1","","12.7","","19.8","","","",,"",,""
"1922-04","1922","04","8.4","","-1.6","","3.4","","15.0","","-11.1","","118.4","","16.5","","134.9","","","",,"",,""
"1922-05","1922","05","21.3","","7.2","","14.3","","27.2","","-3.3","","36.1","","0.0","","36.1","","","",,"",,""
"1922-06","1922","06","23.6","","9.1","","16.4","","30.6","","0.6","","34.3","","0.0","","34.3","","","",,"",,""
"1922-07","1922","07","23.8","","11.7","","17.8","","27.2","","6.1","","109.2","","0.0","","109.2","","","",,"",,""
"1922-08","1922","08","24.3","","10.8","","17.6","","31.7","S","3.9","","31.5","","0.0","","31.5","","","",,"",,""
"1922-09","1922","09","21.2","","8.1","","14.7","","27.2","S","-1.7","","24.4","","0.0","","24.4","","","",,"",,""
"1922-10","1922","10","9.9","","0.2","","5.1","","26.7","","-11.1","","84.3","","3.8","","88.1","","","",,"",,""
"1922-11","1922","11","3.5","","-3.6","","-0.1","","10.6","","-14.4","","47.0","","12.7","","59.7","","","",,"",,""
"1922-12","1922","12","-4.7","","-14.4","","-9.6","","8.3","","-26.1","S","15.0","","27.9","","42.9","","","",,"",,""
"1923-01","1923","01","-7.5","","-20.1","","-13.8","","2.8","S","-35.6","","0.0","","29.2","","29.2","","","",,"",,""
"1923-02","1923","02","-8.2","","-22.2","","-15.2","","0.6","","-40.0","","0.0","","29.7","","29.7","","","",,"",,""
"1923-03","1923","03","-4.3","","-17.2","","-10.8","","6.7","","-32.2","","6.9","","39.1","","46.0","","","",,"",,""
"1923-04","1923","04","6.1","","-6.8","","-0.4","","19.4","","-27.8","","10.7","","101.3","","112.0","","","",,"",,""
"1923-05","1923","05","17.4","","1.6","","9.5","","28.9","","-7.2","","34.3","","0.3","","34.5","","","",,"",,""
"1923-06","1923","06","24.4","","10.1","","17.3","","30.6","","2.8","","80.8","","0.0","","80.8","","","",,"",,""
"1923-07","1923","07","26.1","","11.9","","19.0","","31.7","","7.2","","75.2","","0.0","","75.2","","","",,"",,""
"1923-08","1923","08","22.3","","9.7","","16.0","","27.8","","2.8","","93.0","","0.0","","93.0","","","",,"",,""
"1923-09","1923","09","19.4","","7.6","","13.5","","26.7","","-1.7","","68.6","","0.0","","68.6","","","",,"",,""
"1923-10","1923","10","11.9","","1.4","","6.7","","20.0","","-6.7","","32.3","","4.8","","37.1","","","",,"",,""
"1923-11","1923","11","3.6","","-3.9","","-0.2","","11.1","","-11.7","","14.7","","5.3","","20.1","","","",,"",,""
"1923-12","1923","12","0.1","","-6.1","","-3.0","","7.2","","-18.9","","15.7","","28.4","","44.2","","","",,"",,""
"1924-01","1924","01","-8.7","","-22.5","","-15.6","","4.4","","-40.6","","0.0","","91.4","","91.4","","","",,"",,""
"1924-02","1924","02","-7.0","","-21.2","","-14.1","","1.1","S","-31.7","","0.0","","35.6","","35.6","","","",,"",,""
"1924-03","1924","03","0.8","","-8.2","","-3.7","","7.2","","-23.3","","3.8","","21.6","","25.4","","","",,"",,""
"1924-04","1924","04","8.9","","-3.0","","3.0","","21.7","","-20.6","","11.9","","3.3","","15.2","","","",,"",,""
"1924-05","1924","05","14.4","","2.0","","8.2","","20.0","S","-3.9","S","17.0","","0.8","","17.8","","","",,"",,""
"1924-06","1924","06","21.9","","8.1","","15.0","","26.7","S","1.7","","63.5","","0.0","","63.5","","","",,"",,""
"1924-07","1924","07","23.4","","11.1","","17.3","","28.3","","4.4","","106.9","","0.0","","106.9","","","",,"",,""
"1924-08","1924","08","22.4","","10.8","","16.6","","28.9","S","4.4","","70.4","","0.0","","70.4","","","",,"",,""
"1924-09","1924","09","17.1","","5.9","","11.5","","25.0","","-0.6","","55.4","","0.0","T","55.4","","","",,"",,""
"1924-10","1924","10","14.7","","1.7","","8.2","","19.4","","-7.2","","23.9","","0.0","","23.9","","","",,"",,""
"1924-11","1924","11","3.1","","-4.9","","-0.9","","12.8","S","-17.8","","81.5","","14.2","","95.8","","","",,"",,""
"1924-12","1924","12","-7.5","","-18.3","","-12.9","","3.9","","-38.3","","25.1","","36.8","","62.0","","","",,"",,""
"1925-01","1925","01","-8.3","","-21.3","","-14.8","","0.0","S","-36.7","","0.0","","30.5","","30.5","","","",,"",,""
"1925-02","1925","02","-3.9","","-13.9","","-8.9","","6.7","","-32.8","","23.6","","20.8","","44.5","","","",,"",,""
"1925-03","1925","03","0.6","","-9.7","","-4.6","","8.9","S","-25.0","","18.8","","24.1","","42.9","","","",,"",,""
"1925-04","1925","04","11.4","","-1.6","","4.9","","22.8","","-10.6","","0.8","","16.8","","17.5","","","",,"",,""
"1925-05","1925","05","13.8","","1.6","","7.7","","25.6","","-5.0","","39.4","","11.9","","51.3","","","",,"",,""
"1925-06","1925","06","22.3","","10.2","","16.3","","32.2","","1.7","","64.3","","0.0","","64.3","","","",,"",,""
"1925-07","1925","07","22.9","","10.8","","16.9","","26.7","","6.1","","70.6","","0.0","","70.6","","","",,"",,""
"1925-08","1925","08","26.7","","11.6","","19.2","","31.7","","2.8","","1.3","","0.0","","1.3","","","",,"",,""
"1925-09","1925","09","18.6","","7.4","","13.0","","27.2","","-1.1","S","105.2","","0.0","","105.2","","","",,"",,""
"1925-10","1925","10","6.1","","-1.8","","2.2","","15.0","","-13.9","","41.1","","16.5","","57.7","","","",,"",,""
"1925-11","1925","11","2.6","","-5.1","","-1.3","","9.4","","-18.9","S","40.9","","13.5","","54.4","","","",,"",,""
"1925-12","1925","12","-4.4","","-12.4","","-8.4","","8.3","","-31.1","","23.4","","11.4","","34.8","","","",,"",,""
"1926-01","1926","01","-5.4","","-16.9","","-11.2","","3.3","","-37.2","","7.9","","31.2","","39.1","","","",,"",,""
"1926-02","1926","02","-5.5","","-18.4","","-12.0","","1.7","","-32.8","","0.0","","15.2","","15.2","","","",,"",,""
"1926-03","1926","03","-3.1","","-15.4","","-9.3","","6.7","","-32.2","","0.0","","52.1","","52.1","","","",,"",,""
"1926-04","1926","04","5.9","","-5.9","","0.0","","15.6","","-16.7","","18.5","","16.5","","35.1","","","",,"",,""
"1926-05","1926","05","16.8","","1.9","","9.4","","27.8","","-12.8","","50.3","","5.1","","55.4","","","",,"",,""
"1926-06","1926","06","20.5","","6.6","","13.6","","27.8","","1.1","S","40.9","","0.0","","40.9","","","",,"",,""
"1926-07","1926","07","24.5","","11.2","","17.9","","30.0","","5.0","","91.2","","0.0","","91.2","","","",,"",,""
"1926-08","1926","08","24.1","","12.1","","18.1","","30.0","","4.4","","39.1","","0.0","","39.1","","","",,"",,""
"1926-09","1926","09","16.2","","7.1","","11.7","","21.1","","-2.2","","56.1","","0.0","","56.1","","","",,"",,""
"1926-10","1926","10","9.7","","1.3","","5.5","","23.9","","-5.6","","60.5","","5.1","","65.5","","","",,"",,""
"1926-11","1926","11","0.8","","-7.4","","-3.3","","10.6","","-21.7","","73.2","","78.0","","151.1","","","",,"",,""
"1926-12","1926","12","-4.8","","-15.2","","-10.0","","4.4","","-30.0","","8.1","","44.5","","52.6","","","",,"",,""
"1927-01","1927","01","","","","","","","","","","","","","","","","","","",,"",,""
"1927-02","1927","02","","","","","","","","","","","","","","","","","","",,"",,""
"1927-03","1927","03","","","","","","","","","","","","","","","","","","",,"",,""
"1927-04","1927","04","","","","","","","","","","","","","","","","","","",,"",,""
"1927-05","1927","05","","","","","","","","","","","","","","","","","","",,"",,""
"1927-06","1927","06","","","","","","","","","","","","","","","","","","",,"",,""
"1927-07","1927","07","","","","","","","","","","","","","","","","","","",,"",,""
"1927-08","1927","08","","","","","","","","","","","","","","","","","","",,"",,""
"1927-09","1927","09","","","","","","","","","","","","","","","","","","",,"",,""
"1927-10","1927","10","","","","","","","","","","","","","","","","","","",,"",,""
"1927-11","1927","11","","","","","","","","","","","","","","","","","","",,"",,""
"1927-12","1927","12","","","","","","","","","","","","","","","","","","",,"",,""
"1928-01","1928","01","","","","","","","","","","","","","","","","","","",,"",,""
"1928-02","1928","02","","","","","","","","","","","","","","","","","","",,"",,""
"1928-03","1928","03","","","","","","","","","","","","","","","","","","",,"",,""
"1928-04","1928","04","","","","","","","","","","","","","","","","","","",,"",,""
"1928-05","1928","05","","","","","","","","","","","","","","","","","","",,"",,""
"1928-06","1928","06","","","","","","","","","","","","","","","","","","",,"",,""
"1928-07","1928","07","","","","","","","","","","","","","","","","","","",,"",,""
"1928-08","1928","08","","","","","","","","","","","","","","","","","","",,"",,""
"1928-09","1928","09","","","","","","","","","","","","","","","","","","",,"",,""
"1928-10","1928","10","","","","","","","","","","","","","","","","","","",,"",,""
"1928-11","1928","11","","","","","","","","","","","","","","","","","","",,"",,""
"1928-12","1928","12","","","","","","","","","","","","","","","","","","",,"",,""
"1929-01","1929","01","-9.0","","-22.0","","-15.5","","3.3","","-37.2","","0.0","T","54.6","","54.6","","","",,"",,""
"1929-02","1929","02","-6.3","","-22.4","","-14.4","","2.8","","-31.1","","0.0","T","19.1","","19.1","","","",,"",,""
"1929-03","1929","03","1.7","","-6.6","","-2.5","","9.4","","-28.9","","31.5","","40.4","","71.9","","","",,"",,""
"1929-04","1929","04","9.8","","-2.7","","3.6","","20.6","","-20.0","","34.0","","27.9","","62.0","","","",,"",,""
"1929-05","1929","05","15.3","","2.3","","8.8","","31.1","","-2.8","","31.2","","15.7","","47.0","","","",,"",,""
"1929-06","1929","06","21.9","","8.2","","15.1","","30.6","S","0.0","S","58.4","","5.1","","63.5","","","",,"",,""
"1929-07","1929","07","25.3","","10.3","","17.8","","32.2","","3.3","","58.7","","0.0","","58.7","","","",,"",,""
"1929-08","1929","08","24.1","","9.5","","16.8","","29.4","","4.4","","40.4","","0.0","","40.4","","","",,"",,""
"1929-09","1929","09","20.3","","6.6","","13.5","","32.2","S","0.6","S","61.2","","0.0","T","61.2","","","",,"",,""
"1929-10","1929","10","10.9","","0.7","","5.8","","18.3","","-7.2","","78.2","","3.8","","82.0","","","",,"",,""
"1929-11","1929","11","2.1","","-7.5","","-2.7","","15.6","","-30.0","","15.2","","43.2","","58.4","","","",,"",,""
"1929-12","1929","12","-6.7","","-17.2","","-12.0","","1.7","","-27.8","","0.0","","43.2","","43.2","","","",,"",,""
"1930-01","1930","01","-6.4","","-18.6","","-12.5","","5.6","","-31.7","","0.0","T","19.1","","19.1","","","",,"",,""
"1930-02","1930","02","-3.2","","-18.1","","-10.7","","8.9","","-40.6","S","4.3","","21.6","","25.9","","","",,"",,""
"1930-03","1930","03","1.1","","-9.5","","-4.2","","8.9","","-20.6","","0.0","T","39.4","","39.4","","","",,"",,""
"1930-04","1930","04","7.3","","-3.3","","2.0","","22.2","","-7.8","S","16.8","","10.2","","26.9","","","",,"",,""
"1930-05","1930","05","20.3","","5.8","","13.1","","30.6","","0.0","S","40.6","","0.0","T","40.6","","","",,"",,""
"1930-06","1930","06","22.9","","11.0","","17.0","","29.4","","1.7","","141.2","","0.0","","141.2","","","",,"",,""
"1930-07","1930","07","25.0","","12.8","","18.9","","30.6","","5.6","S","51.1","","0.0","","51.1","","","",,"",,""
"1930-08","1930","08","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1930-09","1930","09","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1930-10","1930","10","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1930-11","1930","11","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1930-12","1930","12","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1931-01","1931","01","","","","","","","","","","","","","","","","","","",,"",,""
"1931-02","1931","02","","","","","","","","","","","","","","","","","","",,"",,""
"1931-03","1931","03","","","","","","","","","","","","","","","","","","",,"",,""
"1931-04","1931","04","","","","","","","","","","","","","","","","","","",,"",,""
"1931-05","1931","05","","","","","","","","","","","","","","","","","","",,"",,""
"1931-06","1931","06","","","","","","","","","","","","","","","","","","",,"",,""
"1931-07","1931","07","","","","","","","","","","","","","","","","","","",,"",,""
"1931-08","1931","08","","","","","","","","","","","","","","","","","","",,"",,""
"1931-09","1931","09","","","","","","","","","","","","","","","","","","",,"",,""
"1931-10","1931","10","","","","","","","","","","","","","","","","","","",,"",,""
"1931-11","1931","11","","","","","","","","","","","","","","","","","","",,"",,""
"1931-12","1931","12","","","","","","","","","","","","","","","","","","",,"",,""
"1932-01","1932","01","","","","","","","","","","","","","","","","","","",,"",,""
"1932-02","1932","02","","","","","","","","","","","","","","","","","","",,"",,""
"1932-03","1932","03","","","","","","","","","","","","","","","","","","",,"",,""
"1932-04","1932","04","","","","","","","","","","","","","","","","","","",,"",,""
"1932-05","1932","05","","","","","","","","","","","","","","","","","","",,"",,""
"1932-06","1932","06","","","","","","","","","","","","","","","","","","",,"",,""
"1932-07","1932","07","","","","","","","","","","","","","","","","","","",,"",,""
"1932-08","1932","08","","","","","","","","","","","","","","","","","","",,"",,""
"1932-09","1932","09","","","","","","","","","","","","","","","","","","",,"",,""
"1932-10","1932","10","","","","","","","","","","","","","","","","","","",,"",,""
"1932-11","1932","11","","","","","","","","","","","","","","","","","","",,"",,""
"1932-12","1932","12","","","","","","","","","","","","","","","","","","",,"",,""
"1933-01","1933","01","","","","","","","","","","","","","","","","","","",,"",,""
"1933-02","1933","02","","","","","","","","","","","","","","","","","","",,"",,""
"1933-03","1933","03","","","","","","","","","","","","","","","","","","",,"",,""
"1933-04","1933","04","","","","","","","","","","","","","","","","","","",,"",,""
"1933-05","1933","05","","","","","","","","","","","","","","","","","","",,"",,""
"1933-06","1933","06","","","","","","","","","","","","","","","","","","",,"",,""
"1933-07","1933","07","","","","","","","","","","","","","","","","","","",,"",,""
"1933-08","1933","08","","","","","","","","","","","","","","","","","","",,"",,""
"1933-09","1933","09","","","","","","","","","","","","","","","","","","",,"",,""
"1933-10","1933","10","","","","","","","","","","","","","","","","","","",,"",,""
"1933-11","1933","11","","","","","","","","","","","","","","","","","","",,"",,""
"1933-12","1933","12","","","","","","","","","","","","","","","","","","",,"",,""
"1934-01","1934","01","","","","","","","","","","","","","","","","","","",,"",,""
"1934-02","1934","02","","","","","","","","","","","","","","","","","","",,"",,""
"1934-03","1934","03","","","","","","","","","","","","","","","","","","",,"",,""
"1934-04","1934","04","","","","","","","","","","","","","","","","","","",,"",,""
"1934-05","1934","05","","","","","","","","","","","","","","","","","","",,"",,""
"1934-06","1934","06","","","","","","","","","","","","","","","","","","",,"",,""
"1934-07","1934","07","","","","","","","","","","","","","","","","","","",,"",,""
"1934-08","1934","08","","","","","","","","","","","","","","","","","","",,"",,""
"1934-09","1934","09","","","","","","","","","","","","","","","","","","",,"",,""
"1934-10","1934","10","","","","","","","","","","","","","","","","","","",,"",,""
"1934-11","1934","11","","","","","","","","","","","","","","","","","","",,"",,""
"1934-12","1934","12","","","","","","","","","","","","","","","","","","",,"",,""
"1935-01","1935","01","","","","","","","","","","","","","","","","","","",,"",,""
